11490	0.02
0.02	-1.0484025e-004
0.04	2.5965375e-004
0.06	4.6526575e-004
0.08	-2.1699225e-004
0.1	6.3387751e-005
0.12	3.7180575e-004
0.14	1.6657751e-005
0.16	2.1292375e-004
0.18	3.5349751e-005
0.2	-1.5157025e-004
0.22	2.6899975e-004
0.24	4.6526575e-004
0.26	7.3117510e-006
0.28	4.4695751e-005
0.3	-6.7456249e-005
0.32	3.1572975e-004
0.34	9.1425751e-005
0.36	3.5311375e-004
0.38	7.2733751e-005
0.4	2.5965375e-004
0.42	1.8488575e-004
0.44	4.4695751e-005
0.46	4.4695751e-005
0.48	1.2880975e-004
0.5	1.4750175e-004
0.52	-7.6802249e-005
0.54	-1.2353225e-004
0.56	2.0357775e-004
0.58	1.5684775e-004
0.6	3.8115175e-004
0.62	1.5684775e-004
0.64	2.1292375e-004
0.66	-2.0726249e-005
0.68	1.5684775e-004
0.7000000000000001	3.5349751e-005
0.72	1.4750175e-004
0.74	-1.1380249e-005
0.76	2.4096175e-004
0.78	1.4750175e-004
0.8	1.0077175e-004
0.8200000000000001	-1.7960825e-004
0.84	4.2788175e-004
0.86	2.1292375e-004
0.88	2.6899975e-004
0.9	1.2880975e-004
0.92	2.5965375e-004
0.9400000000000001	1.2880975e-004
0.96	3.7180575e-004
0.98	-2.0726249e-005
1.0	2.1292375e-004
1.02	2.4096175e-004
1.04	2.4096175e-004
1.06	1.8488575e-004
1.08	3.9984375e-004
1.1	7.1760775e-004
1.12	2.5965375e-004
1.1400000000000001	-2.0726249e-005
1.16	2.4096175e-004
1.18	1.1946375e-004
1.2	1.1946375e-004
1.22	1.5684775e-004
1.24	2.6899975e-004
1.26	-1.3287825e-004
1.28	1.0077175e-004
1.3	-1.2353225e-004
1.32	7.4564575e-004
1.34	2.1292375e-004
1.36	-3.9418249e-005
1.3800000000000001	1.4750175e-004
1.4000000000000001	3.9984375e-004
1.42	3.1572975e-004
1.44	3.5311375e-004
1.46	-2.1699225e-004
1.48	-4.8764249e-005
