0.00305176	7.5564E-08	1.00003
0.00610352	7.55579E-08	1.00014
0.00915527	7.89504E-08	1.00032
0.012207	7.53849E-08	1.00057
0.0152588	6.81786E-08	1.0009
0.0183105	1.11284E-07	1.00131
0.0213623	1.24188E-07	1.00178
0.0244141	3.49498E-08	1.00234
0.0274658	2.38409E-07	1.00296
0.0305176	4.93271E-07	1.00366
0.0335693	4.15326E-07	1.00444
0.0366211	7.9704E-07	1.00529
0.0396729	1.93002E-06	1.00622
0.0427246	1.844E-06	1.00723
0.0457764	1.77154E-06	1.00831
0.0488281	4.1846E-06	1.00946
0.0518799	3.43697E-06	1.0107
0.0549316	1.37703E-06	1.01201
0.0579834	3.77685E-06	1.0134
0.0610352	1.378E-06	1.01486
0.0640869	7.3727E-06	1.01641
0.0671387	1.21216E-05	1.01804
0.0701904	1.71122E-05	1.01974
0.0732422	1.93251E-05	1.02153
0.0762939	3.47873E-05	1.0234
0.0793457	0.000103687	1.02534
0.0823975	0.00013194	1.02737
0.0854492	6.97606E-05	1.02949
0.088501	0.00019743	1.03169
0.0915527	0.000213627	1.03397
0.0946045	0.00018352	1.03633
0.0976563	0.000671864	1.03879
0.100708	0.00173236	1.04133
0.10376	0.00294878	1.04396
0.106812	0.00344401	1.04667
0.109863	0.00265981	1.04948
0.112915	0.00324513	1.05238
0.115967	0.00682249	1.05536
0.119019	0.00988164	1.05844
0.12207	0.0114646	1.06162
0.125122	0.0134758	1.06489
0.128174	0.0155234	1.06825
0.131226	0.0138356	1.07172
0.134277	0.00886618	1.07528
0.137329	0.0063113	1.07894
0.140381	0.00764473	1.0827
0.143433	0.00683486	1.08657
0.146484	0.00299269	1.09054
0.149536	0.00207251	1.09461
0.152588	0.00341772	1.09879
0.15564	0.00500443	1.10308
0.158691	0.0095658	1.10748
0.161743	0.0124586	1.11199
0.164795	0.0115426	1.11662
0.167847	0.0109582	1.12136
0.170898	0.0188903	1.12622
0.17395	0.0259214	1.13119
0.177002	0.0232072	1.13629
0.180054	0.0186388	1.14151
0.183105	0.0215202	1.14686
0.186157	0.024452	1.15233
0.189209	0.014682	1.15793
0.192261	0.0140484	1.16367
0.195313	0.0290811	1.16953
0.198364	0.0245132	1.17554
0.201416	0.0237952	1.18168
0.204468	0.0336096	1.18796
0.20752	0.0325177	1.19439
0.210571	0.0271339	1.20096
0.213623	0.0282187	1.20769
0.216675	0.0284434	1.21456
0.219727	0.0240674	1.22159
0.222778	0.0300876	1.22878
0.22583	0.0373482	1.23613
0.228882	0.0319419	1.24365
0.231934	0.0188251	1.25133
0.234985	0.0173344	1.25918
0.238037	0.0314969	1.26721
0.241089	0.0321597	1.27542
0.244141	0.0300659	1.2838
0.247192	0.0468743	1.29238
0.250244	0.0584009	1.30114
0.253296	0.0612254	1.3101
0.256348	0.0657214	1.31925
0.259399	0.0657192	1.32861
0.262451	0.0491789	1.33817
0.265503	0.035229	1.34794
