22571					0.005
0.005					2.20773089707864E-08
0.01					2.21202702207273E-08
0.015					2.21632039629151E-08
0.02					2.22061096501821E-08
0.025					2.22489867332015E-08
0.03					2.22918346604837E-08
0.035					2.23346528783718E-08
0.04					2.23774408310372E-08
0.045					2.24201979604761E-08
0.05					2.24629237065046E-08
0.055					2.25056175067549E-08
0.06					2.25482787966714E-08
0.065					2.25909070095059E-08
0.07					2.26335015763138E-08
0.075					2.26760619259503E-08
0.08					2.27185874850655E-08
0.085					2.27610776781007E-08
0.09					2.28035319272844E-08
0.095					2.28459496526278E-08
0.1						2.28883302719208E-08
0.105					2.29306732007279E-08
0.11					2.29729778523843E-08
0.115					2.30152436379911E-08
0.12					2.30574699664121E-08
0.125					2.30996562442688E-08
0.13					2.31418018759369E-08
0.135					2.31839062635419E-08
0.14					2.32259688069551E-08
0.145					2.32679889037896E-08
0.15					2.33099659493958E-08
0.155					2.33518993368578E-08
0.16					2.3393788456989E-08
0.165					2.3435632698328E-08
0.17					2.3477431447135E-08
0.175					2.3519184087387E-08
0.18					2.35608900007741E-08
0.185					2.36025485666956E-08
0.19					2.36441591622556E-08
0.195					2.36857211622591E-08
0.2						2.37272339392081E-08
0.205					2.37686968632972E-08
0.21					2.38101093024098E-08
0.215					2.3851470622114E-08
0.22					2.38927801856586E-08
0.225					2.39340373539691E-08
0.23					2.39752414856436E-08
0.235					2.40163919369486E-08
0.24					2.40574880618155E-08
0.245					2.4098529211836E-08
0.25					2.41395147362587E-08
0.255					2.41804439819844E-08
0.26					2.42213162935628E-08
0.265					2.4262131013188E-08
0.27					2.43028874806948E-08
0.275					2.43435850335547E-08
0.28					2.43842230068717E-08
0.285					2.44248007333787E-08
0.29					2.44653175434333E-08
0.295					2.45057727650138E-08
0.3						2.45461657237154E-08
0.305					2.45864957427463E-08
0.31					2.46267621429235E-08
0.315					2.46669642426693E-08
0.32					2.47071013580068E-08
0.325					2.47471728025566E-08
0.33					2.47871778875325E-08
0.335					2.48271159217376E-08
0.34					2.48669862115606E-08
0.345					2.49067880609717E-08
0.35					2.49465207715191E-08
0.355					2.49861836423245E-08
0.36					2.50257759700799E-08
0.365					2.5065297049043E-08
0.37					2.51047461710342E-08
0.375					2.51441226254321E-08
0.38					2.51834256991698E-08
0.385					2.52226546767312E-08
0.39					2.52618088401472E-08
0.395					2.53008874689917E-08
0.4						2.53398898403778E-08
0.405					2.5378815228954E-08
0.41					2.54176629069008E-08
0.415					2.54564321439261E-08
0.42					2.54951222072624E-08
0.425					2.5533732361662E-08
0.43					2.55722618693941E-08
0.435					2.56107099902405E-08
0.44					2.56490759814921E-08
0.445					2.5687359097945E-08
0.45					2.5725558591897E-08
0.455					2.57636737131435E-08
0.46					2.58017037089742E-08
0.465					2.5839647824169E-08
0.47					2.58775053009947E-08
0.475					2.59152753792008E-08
0.48					2.59529572960163E-08
0.485					2.59905502861456E-08
0.49					2.60280535817654E-08
0.495					2.60654664125204E-08
0.5						2.61027880055199E-08
0.505					2.61400175853344E-08
0.51					2.61771543739915E-08
0.515					2.62141975909728E-08
0.52					2.62511464532097E-08
0.525					2.62880001750803E-08
0.53					2.63247579684055E-08
0.535					2.63614190424456E-08
0.54					2.63979826038965E-08
0.545					2.64344478568864E-08
0.55					2.6470814002972E-08
0.555					2.65070802411351E-08
0.56					2.65432457677788E-08
0.565					2.65793097767245E-08
0.57					2.66152714592078E-08
0.575					2.66511300038752E-08
0.58					2.66868845967809E-08
0.585					2.67225344213827E-08
0.59					2.6758078658539E-08
0.595					2.67935164865054E-08
0.6						2.68288470809306E-08
0.605					2.68640696148536E-08
0.61					2.68991832587E-08
0.615					2.69341871802787E-08
0.62					2.6969080544778E-08
0.625					2.70038625147631E-08
0.63					2.70385322501717E-08
0.635					2.70730889083113E-08
0.64					2.71075316438556E-08
0.645					2.7141859608841E-08
0.65					2.71760719526635E-08
0.655					2.72101678220752E-08
0.66					2.7244146361181E-08
0.665					2.72780067114353E-08
0.67					2.73117480116385E-08
0.675					2.73453693979342E-08
0.68					2.73788700038053E-08
0.685					2.74122489600712E-08
0.69					2.74455053948841E-08
0.695					2.74786384337263E-08
0.7						2.75116471994064E-08
0.705					2.75445308120565E-08
0.71					2.75772883891288E-08
0.715					2.76099190453922E-08
0.72					2.76424218929295E-08
0.725					2.76747960411341E-08
0.73					2.77070405967067E-08
0.735					2.77391546636522E-08
0.74					2.77711373432765E-08
0.745					2.78029877341836E-08
0.75					2.78347049322723E-08
0.755					2.78662880307331E-08
0.76					2.78977361200451E-08
0.765					2.79290482879731E-08
0.77					2.79602236195643E-08
0.775					2.79912611971454E-08
0.78					2.80221601003194E-08
0.785					2.8052919405963E-08
0.79					2.80835381882229E-08
0.795					2.81140155185134E-08
0.8						2.81443504655132E-08
0.805					2.81745420951624E-08
0.81					2.82045894706597E-08
0.815					2.82344916524591E-08
0.82					2.82642476982673E-08
0.825					2.82938566630409E-08
0.83					2.83233175989831E-08
0.835					2.83526295555411E-08
0.84					2.83817915794031E-08
0.845					2.84108027144955E-08
0.85					2.84396620019801E-08
0.855					2.84683684802511E-08
0.86					2.84969211849327E-08
0.865					2.85253191488757E-08
0.87					2.85535614021552E-08
0.875					2.85816469720677E-08
0.88					2.86095748831283E-08
0.885					2.86373441570678E-08
0.89					2.86649538128305E-08
0.895					2.86924028665708E-08
0.9						2.87196903316512E-08
0.905					2.87468152186392E-08
0.91					2.87737765353045E-08
0.915					2.8800573286617E-08
0.92					2.88272044747434E-08
0.925					2.88536690990452E-08
0.93					2.88799661560757E-08
0.935					2.89060946395779E-08
0.94					2.89320535404811E-08
0.945					2.89578418468995E-08
0.95					2.89834585441285E-08
0.955					2.90089026146432E-08
0.96					2.9034173038095E-08
0.965					2.905926879131E-08
0.97					2.90841888482857E-08
0.975					2.91089321801894E-08
0.98					2.9133497755355E-08
0.985					2.91578845392811E-08
0.99					2.91820914946282E-08
0.995					2.92061175812168E-08
1							2.92299617560248E-08
1.005					2.9253622973185E-08
1.01					2.9277100183983E-08
1.015					2.93003923368548E-08
1.02					2.93234983773847E-08
1.025					2.93464172483028E-08
1.03					2.93691478894826E-08
1.035					2.93916892379392E-08
1.04					2.9414040227827E-08
1.045					2.94361997904372E-08
1.05					2.94581668541957E-08
1.055					2.94799403446613E-08
1.06					2.95015191845232E-08
1.065					2.9522902293599E-08
1.07					2.95440885888325E-08
1.075					2.95650769842918E-08
1.08					2.95858663911671E-08
1.085					2.96064557177687E-08
1.09					2.96268438695249E-08
1.095					2.96470297489802E-08
1.1						2.96670122557931E-08
