11355					0.01
0.01					-2.27085915772525E-08
0.02					-2.27943524924886E-08
0.03					-2.28799749570023E-08
0.04					-2.29654543397575E-08
0.05					-2.30507859740586E-08
0.06					-2.31359651574168E-08
0.07					-2.32209871514171E-08
0.08					-2.33058471815859E-08
0.09					-2.33905404372582E-08
0.1					-2.34750620714454E-08
0.11					-2.35594072007035E-08
0.12					-2.36435709050009E-08
0.13					-2.37275482275877E-08
0.14					-2.38113341748635E-08
0.15					-2.38949237162477E-08
0.16					-2.39783117840478E-08
0.17					-2.406149327333E-08
0.18					-2.41444630417888E-08
0.19					-2.42272159096172E-08
0.2					-2.4309746659378E-08
0.21					-2.43920500358743E-08
0.22					-2.44741207460208E-08
0.23					-2.45559534587163E-08
0.24					-2.46375428047146E-08
0.25					-2.47188833764982E-08
0.26					-2.47999697281502E-08
0.27					-2.4880796375228E-08
0.28					-2.49613577946368E-08
0.29					-2.50416484245037E-08
0.3					-2.51216626640521E-08
0.31					-2.52013948734763E-08
0.32					-2.52808393738174E-08
0.33					-2.53599904468385E-08
0.34					-2.54388423349011E-08
0.35					-2.55173892408417E-08
0.36					-2.5595625327849E-08
0.37					-2.56735447193413E-08
0.38					-2.57511414988448E-08
0.39					-2.58284097098719E-08
0.4					-2.59053433558006E-08
0.41					-2.59819363997535E-08
0.42					-2.60581827644788E-08
0.43					-2.613407633223E-08
0.44					-2.62096109446477E-08
0.45					-2.62847804026409E-08
0.46					-2.63595784662696E-08
0.47					-2.64339988546277E-08
0.48					-2.65080352457259E-08
0.49					-2.65816812763763E-08
0.5					-2.66549305420767E-08
0.51					-2.67277765968959E-08
0.52					-2.68002129533596E-08
0.53					-2.68722330823369E-08
0.54					-2.69438304129271E-08
0.55					-2.70149983323477E-08
0.56					-2.70857301858231E-08
0.57					-2.71560192764731E-08
0.58					-2.7225858865203E-08
0.59					-2.7295242170594E-08
0.6					-2.73641623687945E-08
0.61					-2.74326125934115E-08
0.62					-2.7500585935404E-08
0.63					-2.75680754429753E-08
0.64					-2.76350741214681E-08
0.65					-2.77015749332584E-08
0.66					-2.77675707976517E-08
0.67					-2.78330545907792E-08
0.68					-2.78980191454949E-08
0.69					-2.79624572512734E-08
0.7					-2.80263616541089E-08
0.71					-2.80897250564148E-08
0.72					-2.81525401169238E-08
0.73					-2.82147994505894E-08
0.74					-2.82764956284881E-08
0.75					-2.83376211777219E-08
0.76					-2.83981685813228E-08
0.77					-2.84581302781568E-08
0.78					-2.85174986628304E-08
0.79					-2.85762660855964E-08
0.8					-2.86344248522617E-08
0.81					-2.86919672240957E-08
0.82					-2.87488854177396E-08
0.83					-2.88051716051168E-08
0.84					-2.88608179133443E-08
0.85					-2.89158164246446E-08
0.86					-2.89701591762594E-08
0.87					-2.90238381603635E-08
0.88					-2.90768453239805E-08
0.89					-2.91291725688989E-08
0.9					-2.91808117515896E-08
0.91					-2.92317546831241E-08
0.92					-2.92819931290944E-08
0.93					-2.93315188095335E-08
0.94					-2.93803233988369E-08
0.95					-2.94283985256855E-08
0.96					-2.94757357729697E-08
0.97					-2.95223266777144E-08
0.98					-2.95681627310052E-08
0.99					-2.96132353779157E-08
1						-2.96575360174363E-08
1.01					-2.97010560024036E-08
1.02					-2.97437866394318E-08
1.03					-2.97857191888445E-08
1.04					-2.98268448646085E-08
1.05					-2.9867154834268E-08
1.06					-2.99066402188808E-08
1.07					-2.99452920929553E-08
1.08					-2.99831014843894E-08
1.09					-3.00200593744096E-08
1.1					-3.00561566975126E-08
1.11					-3.00913843414074E-08
1.12					-3.01257331469594E-08
1.13					-3.0159193908135E-08
1.14					-3.01917573719486E-08
1.15					-3.022341423841E-08
1.16					-3.0254155160474E-08
1.17					-3.02839707439909E-08
1.18					-3.03128515476586E-08
1.19					-3.03407880829761E-08
1.2					-3.03677708141986E-08
1.21					-3.03937901582941E-08
1.22					-3.04188364849009E-08
1.23					-3.04429001162875E-08
1.24					-3.04659713273134E-08
1.25					-3.04880403453915E-08
1.26					-3.05090973504524E-08
1.27					-3.05291324749097E-08
1.28					-3.05481358036274E-08
1.29					-3.05660973738889E-08
1.3					-3.05830071753666E-08
1.31					-3.0598855150095E-08
1.32					-3.06136311924435E-08
1.33					-3.06273251490919E-08
1.34					-3.06399268190077E-08
1.35					-3.06514259534245E-08
1.36					-3.06618122558223E-08
1.37					-3.06710753819099E-08
1.38					-3.06792049396083E-08
1.39					-3.06861904890366E-08
1.4					-3.06920215424992E-08
1.41					-3.06966875644749E-08
1.42					-3.07001779716081E-08
1.43					-3.0702482132701E-08
1.44					-3.07035893687086E-08
1.45					-3.0703488952735E-08
1.46					-3.07021701100317E-08
1.47					-3.06996220179976E-08
1.48					-3.06958338061814E-08
1.49					-3.06907945562852E-08
1.5					-3.06844933021708E-08
1.51					-3.06769190298671E-08
1.52					-3.06680606775803E-08
1.53					-3.06579071357057E-08
1.54					-3.06464472468413E-08
1.55					-3.06336698058038E-08
1.56					-3.06195635596463E-08
1.57					-3.06041172076785E-08
1.58					-3.05873194014884E-08
1.59					-3.05691587449666E-08
1.6					-3.05496237943325E-08
1.61					-3.05287030581622E-08
1.62					-3.05063849974197E-08
1.63					-3.04826580254887E-08
1.64					-3.04575105082081E-08
1.65					-3.04309307639085E-08
1.66					-3.04029070634516E-08
1.67					-3.03734276302716E-08
1.68					-3.03424806404189E-08
1.69					-3.03100542226061E-08
1.7					-3.02761364582562E-08
1.71					-3.02407153815531E-08
1.72					-3.02037789794945E-08
1.73					-3.01653151919472E-08
1.74					-3.01253119117045E-08
1.75					-3.00837569845464E-08
1.76					-3.00406382093018E-08
1.77					-2.99959433379131E-08
1.78					-2.99496600755039E-08
1.79					-2.99017760804483E-08
1.8					-2.98522789644429E-08
1.81					-2.98011562925819E-08
1.82					-2.97483955834341E-08
1.83					-2.96939843091222E-08
1.84					-2.96379098954056E-08
1.85					-2.95801597217649E-08
1.86					-2.95207211214894E-08
1.87					-2.94595813817668E-08
1.88					-2.93967277437767E-08
1.89					-2.93321474027847E-08
1.9					-2.92658275082416E-08
1.91					-2.91977551638829E-08
1.92					-2.91279174278333E-08
1.93					-2.90563013127117E-08
1.94					-2.89828937857411E-08
