64598					0.005
0.005					4.62337536920318E-11
0.01					4.6192826749817E-11
0.015					4.61512606498877E-11
0.02					4.61090529573774E-11
0.025					4.60662012329239E-11
0.03					4.6022703032674E-11
0.035					4.59785559082867E-11
0.04					4.59337574069384E-11
0.045					4.58883050713267E-11
0.05					4.58421964396747E-11
0.055					4.57954290457357E-11
0.06					4.57480004187976E-11
0.065					4.56999080836874E-11
0.07					4.56511495607758E-11
0.075					4.56017223659818E-11
0.08					4.5551624010778E-11
0.085					4.55008520021946E-11
0.09					4.54494038428248E-11
0.095					4.53972770308296E-11
0.1						4.5344469059943E-11
0.105					4.52909774194767E-11
0.11					4.52367995943255E-11
0.115					4.51819330649725E-11
0.12					4.51263753074944E-11
0.125					4.50701237935667E-11
0.13					4.50131759904692E-11
0.135					4.49555293610916E-11
0.14					4.48971813639387E-11
0.145					4.48381294531365E-11
0.15					4.47783710784375E-11
0.155					4.47179036852265E-11
0.16					4.46567247145266E-11
0.165					4.4594831603005E-11
0.17					4.45322217829789E-11
0.175					4.44688926824217E-11
0.18					4.44048417249687E-11
0.185					4.43400663299239E-11
0.19					4.42745639122656E-11
0.195					4.42083318826531E-11
0.2						4.41413676474331E-11
0.205					4.40736686086458E-11
0.21					4.40052321640318E-11
0.215					4.39360557070385E-11
0.22					4.38661366268268E-11
0.225					4.3795472308278E-11
0.23					4.37240601320001E-11
0.235					4.36518974743355E-11
0.24					4.35789817073672E-11
0.245					4.35053101989262E-11
0.25					4.34308803125985E-11
0.255					4.33556894077324E-11
0.26					4.32797348394456E-11
0.265					4.32030139586327E-11
0.27					4.31255241119723E-11
0.275					4.30472626419347E-11
0.28					4.29682268867895E-11
0.285					4.2888414180613E-11
0.29					4.28078218532962E-11
0.295					4.27264472305524E-11
0.3						4.26442876339247E-11
0.305					4.25613403807947E-11
0.31					4.247760278439E-11
0.315					4.23930721537921E-11
0.32					4.23077457939451E-11
0.325					4.22216210056636E-11
0.33					4.2134695085641E-11
0.335					4.20469653264579E-11
0.34					4.19584290165908E-11
0.345					4.18690834404204E-11
0.35					4.17789258782403E-11
0.355					4.16879536062655E-11
0.36					4.15961638966417E-11
0.365					4.15035540174536E-11
0.37					4.14101212327342E-11
0.375					4.13158628024737E-11
0.38					4.12207759826285E-11
0.385					4.11248580251307E-11
0.39					4.10281061778969E-11
0.395					4.09305176848379E-11
0.4						4.0832089785868E-11
0.405					4.07328197169147E-11
0.41					4.06327047099278E-11
0.415					4.05317419928897E-11
0.42					4.04299287898245E-11
0.425					4.03272623208084E-11
0.43					4.02237398019793E-11
0.435					4.0119358445547E-11
0.44					4.0014115459803E-11
0.445					3.9908008049131E-11
0.45					3.98010334140168E-11
0.455					3.9693188751059E-11
0.46					3.95844712529792E-11
0.465					3.94748781086326E-11
0.47					3.93644065030184E-11
0.475					3.92530536172906E-11
0.48					3.91408166287691E-11
0.485					3.90276927109498E-11
0.49					3.89136790335163E-11
0.495					3.87987727623504E-11
0.5						3.86829710595435E-11
0.505					3.85662710834075E-11
0.51					3.84486699884863E-11
0.515					3.83301649255674E-11
0.52					3.82107530416927E-11
0.525					3.80904314801707E-11
0.53					3.79691973805877E-11
0.535					3.78470478788198E-11
0.54					3.77239801070445E-11
0.545					3.75999911937526E-11
0.55					3.74750782637605E-11
0.555					3.73492384382218E-11
0.56					3.722246883464E-11
0.565					3.70947665668803E-11
0.57					3.69661287451821E-11
0.575					3.68365524761715E-11
0.58					3.6706034862874E-11
0.585					3.65745730047265E-11
0.59					3.64421639975908E-11
0.595					3.63088049337659E-11
0.6						3.6174492902001E-11
0.605					3.60392249875087E-11
0.61					3.59029982719776E-11
0.615					3.57658098335861E-11
0.62					3.56276567470152E-11
0.625					3.5488536083462E-11
0.63					3.53484449106534E-11
0.635					3.5207380292859E-11
0.64					3.50653392909056E-11
0.645					3.49223189621904E-11
0.65					3.47783163606947E-11
0.655					3.46333285369985E-11
0.66					3.44873525382937E-11
0.665					3.43403854083991E-11
0.67					3.41924241877736E-11
0.675					3.40434659135316E-11
0.68					3.38935076194565E-11
0.685					3.37425463360158E-11
0.69					3.35905790903754E-11
0.695					3.34376029064146E-11
0.7						3.32836148047404E-11
0.705					3.3128611802703E-11
0.71					3.29725909144102E-11
0.715					3.28155491507433E-11
0.72					3.26574835193712E-11
0.725					3.24983910247668E-11
0.73					3.23382686682217E-11
0.735					3.21771134478619E-11
0.74					3.20149223586633E-11
0.745					3.18516923924679E-11
0.75					3.16874205379986E-11
0.755					3.15221037808762E-11
0.76					3.13557391036347E-11
0.765					3.11883234857375E-11
0.77					3.10198539035938E-11
0.775					3.0850327330575E-11
0.78					3.06797407370306E-11
0.785					3.05080910903053E-11
0.79					3.03353753547551E-11
0.795					3.01615904917646E-11
0.8						2.99867334597633E-11
0.805					2.98108012142426E-11
0.81					2.96337907077733E-11
0.815					2.94556988900221E-11
0.82					2.92765227077693E-11
0.825					2.90962591049261E-11
0.83					2.89149050225515E-11
0.835					2.87324573988709E-11
0.84					2.85489131692926E-11
0.845					2.83642692664266E-11
0.85					2.81785226201018E-11
0.855					2.79916701573843E-11
0.86					2.78037088025951E-11
0.865					2.76146354773291E-11
0.87					2.74244471004725E-11
0.875					2.72331405882219E-11
0.88					2.70407128541023E-11
0.885					2.68471608089862E-11
0.89					2.66524813611121E-11
0.895					2.64566714161033E-11
0.9						2.6259727876987E-11
0.905					2.60616476442134E-11
0.91					2.58624276156747E-11
0.915					2.56620646867245E-11
0.92					2.54605557501972E-11
0.925					2.52578976964278E-11
0.93					2.50540874132709E-11
0.935					2.4849121786121E-11
0.94					2.4642997697932E-11
0.945					2.44357120292375E-11
0.95					2.42272616581706E-11
0.955					2.40176434604842E-11
0.96					2.38068543095713E-11
0.965					2.35948910764854E-11
0.97					2.33817506299611E-11
0.975					2.31674298364345E-11
0.98					2.29519255600645E-11
0.985					2.27352346627529E-11
0.99					2.25173540041663E-11
0.995					2.22982804417563E-11
1							2.20780108307814E-11
1.005					2.18565420243281E-11
1.01					2.16338708733322E-11
1.015					2.14099942266007E-11
1.02					2.11849089308332E-11
1.025					2.09586118306439E-11
1.03					2.07310997685833E-11
1.035					2.05023695851606E-11
1.04					2.02724181188656E-11
1.045					2.00412422061908E-11
1.05					1.98088386816544E-11
1.055					1.95752043778222E-11
1.06					1.93403361253305E-11
1.065					1.91042307529091E-11
1.07					1.88668850874037E-11
1.075					1.86282959537991E-11
1.08					1.83884601752426E-11
1.085					1.81473745730666E-11
1.09					1.79050359668127E-11
1.095					1.76614411742547E-11
1.1						1.74165870114223E-11
1.105					1.7170470292625E-11
1.11					1.69230878304757E-11
1.115					1.66744364359149E-11
1.12					1.64245129182345E-11
1.125					1.61733140851025E-11
1.13					1.59208367425867E-11
1.135					1.566707769518E-11
1.14					1.54120337458241E-11
1.145					1.51557016959348E-11
1.15					1.48980783454267E-11
1.155					1.46391604927382E-11
1.16					1.43789449348564E-11
1.165					1.41174284673427E-11
1.17					1.38546078843576E-11
1.175					1.35904799786868E-11
1.18					1.33250415417664E-11
1.185					1.30582893637086E-11
1.19					1.27902202333279E-11
1.195					1.25208309381665E-11
1.2						1.22501182645213E-11
1.205					1.19780789974691E-11
1.21					1.17047099208938E-11
1.215					1.14300078175126E-11
1.22					1.11539694689024E-11
1.225					1.0876591655527E-11
1.23					1.05978711567635E-11
1.235					1.03178047509299E-11
1.24					1.00363892153117E-11
1.245					9.75362132618945E-12
1.25					9.46949785886627E-12
1.255					9.18401558769511E-12
1.26					8.8971712861066E-12
1.265					8.60896172663684E-12
1.27					8.31938368095531E-12
1.275					8.02843391989299E-12
1.28					7.73610921347052E-12
1.285					7.44240633092657E-12
1.29					7.1473220407463E-12
1.295					6.85085311068998E-12
1.3						6.55299630782174E-12
1.305					6.25374839853843E-12
1.31					5.95310614859864E-12
1.315					5.65106632315188E-12
1.32					5.3476256867678E-12
1.325					5.04278100346569E-12
1.33					4.73652903674396E-12
1.335					4.42886654960991E-12
1.34					4.11979030460951E-12
1.345					3.80929706385739E-12
1.35					3.49738358906693E-12
1.355					3.18404664158054E-12
1.36					2.86928298239999E-12
1.365					2.553089372217E-12
1.37					2.23546257144384E-12
1.375					1.91639934024417E-12
1.38					1.59589643856394E-12
1.385					1.27395062616252E-12
1.39					9.50558662643884E-13
1.395					6.25717307487988E-13
1.4						2.99423320082257E-13
1.405				-2.83265402467575E-14
1.41					-3.57535514201604E-13
1.415				-6.88206842481998E-13
1.42					-1.02034376575276E-12
1.425				-1.35394952461159E-12
1.43					-1.68902735955675E-12
1.435				-2.02558051095451E-12
1.44					-2.36361221900657E-12
1.445				-2.70312572371722E-12
1.45					-3.04412426486048E-12
1.455				-3.38661108194694E-12
1.46					-3.73058941419062E-12
1.465				-4.07606250047558E-12
1.47					-4.4230335793224E-12
1.475				-4.77150588885455E-12
1.48					-5.12148266676457E-12
1.485				-5.47296715028016E-12
1.49					-5.82596257613004E-12
1.495				-6.18047218050975E-12
1.5					-6.53649919904726E-12
1.505				-6.89404686676841E-12
1.51					-7.25311841806227E-12
1.515				-7.61371708664628E-12
1.52					-7.97584610553128E-12
1.525				-8.3395087069864E-12
1.53					-8.70470812250376E-12
1.535				-9.07144758276308E-12
1.54					-9.43973031759605E-12
