0.00610352	0.00148765	1.00002
0.012207	0.00193951	1.0001
0.0183105	0.00136801	1.00024
0.0244141	0.00205158	1.00045
0.0305176	0.00178974	1.00071
0.0366211	0.00142327	1.00103
0.0427246	0.00264146	1.00142
0.0488281	0.00242069	1.00186
0.0549316	0.00129746	1.00237
0.0610352	0.00148147	1.00293
0.0671387	0.00161584	1.00356
0.0732422	0.00211477	1.00425
0.0793457	0.00164955	1.005
0.0854492	0.00082421	1.00581
0.0915527	0.000536071	1.00668
0.0976563	0.00143387	1.00762
0.10376	0.000858076	1.00862
0.109863	0.00191087	1.00968
0.115967	0.00147579	1.0108
0.12207	0.000582824	1.01199
0.128174	0.00110713	1.01324
0.134277	0.00104224	1.01455
0.140381	0.000475444	1.01593
0.146484	0.000668527	1.01737
0.152588	0.00084206	1.01888
0.158691	0.0021658	1.02046
0.164795	0.00169141	1.0221
0.170898	0.000560206	1.02381
0.177002	0.000273098	1.02558
0.183105	0.000985788	1.02742
0.189209	0.00102813	1.02933
0.195313	0.000549973	1.03131
0.201416	0.000510364	1.03336
0.20752	0.00106373	1.03548
0.213623	0.0010609	1.03767
0.219727	0.000225722	1.03993
0.22583	0.000404362	1.04226
0.231934	0.00133042	1.04467
0.238037	0.000460143	1.04715
0.244141	0.00114513	1.0497
0.250244	0.00125828	1.05233
0.256348	0.00143814	1.05503
0.262451	0.000700027	1.05781
0.268555	0.00145747	1.06067
0.274658	0.000913344	1.06361
0.280762	0.000157186	1.06663
0.286865	0.00105686	1.06972
0.292969	0.00132407	1.0729
0.299072	0.00136739	1.07616
0.305176	0.00143918	1.0795
0.311279	0.0023956	1.08293
0.317383	0.0014517	1.08645
0.323486	0.00168855	1.09005
0.32959	0.00167439	1.09374
0.335693	0.00127083	1.09752
0.341797	0.000404771	1.10139
0.3479	0.00132928	1.10535
0.354004	0.000547437	1.10941
0.360107	0.00134434	1.11356
0.366211	0.000920463	1.1178
0.372314	0.0014779	1.12215
0.378418	0.00068031	1.12659
0.384521	0.00065667	1.13114
0.390625	0.000508269	1.13579
0.396729	0.000790118	1.14054
0.402832	0.00169605	1.1454
0.408936	0.000677149	1.15036
0.415039	0.001835	1.15544
0.421143	0.00187726	1.16063
0.427246	0.00190936	1.16593
0.43335	0.00147209	1.17135
0.439453	0.00163234	1.17689
0.445557	0.00169829	1.18254
0.45166	0.00198563	1.18832
0.457764	0.0016162	1.19422
0.463867	0.0017732	1.20025
